source,record_id,material_id,disposition,pc1,pc2,ranking_score,ensemble_spread,ad_distance
OBELiX,ncr,,reference_measurement,5.673663197439103,-1.7574354475284402,-6.164309428507575,,0.5470846494456308
OBELiX,dx2,,reference_measurement,5.76395327574695,-2.217661156065636,-3.9706162223147903,,5.519044590055022
OBELiX,6xc,,reference_measurement,5.224158399437056,-1.9666910476264432,-4.289882634888183,,0.9040686313888215
OBELiX,21m,,reference_measurement,6.051402599168924,-1.4639141140593948,-4.230622673923862,,0.5341420446143973
OBELiX,4k1,,reference_measurement,5.818041638035684,-1.7621250762733407,-4.610833915635467,,0.7238648868810315
OBELiX,gzp,,reference_measurement,5.994235848578232,-1.3707445022107962,-4.009217308196862,,0.4378492854177236
OBELiX,lh8,,reference_measurement,5.238275467588011,-1.7128189904624866,-6.279014255846261,,1.4171521406858099
OBELiX,ew5,,reference_measurement,5.551712917460714,-2.3998543907146144,-4.267606240177032,,6.862623646849483
OBELiX,9l3,,reference_measurement,4.981802982498546,-2.0341533383759742,-3.8477116556169433,,0.5774026149276965
OBELiX,jdk,,reference_measurement,5.937843260687412,-1.279604633008898,-4.448550002027125,,0.4366874668348709
OBELiX,h8a,,reference_measurement,5.589477478488651,-1.782166588953354,-4.079876673709276,,0.8924992845733619
OBELiX,jq7,,reference_measurement,5.88608628640464,-1.3851685839253105,-4.496209316942819,,0.6425266180422287
OBELiX,ylt,,reference_measurement,4.862442204263173,-2.0686504915536204,-3.8477116556169433,,0.6844838766988122
OBELiX,gnq,,reference_measurement,5.882209790818142,-1.1904450106779756,-4.686132779630847,,0.5218327916204883
OBELiX,sso,,reference_measurement,5.791055755832957,-1.3632041889755788,-4.679853713888946,,0.8235827595545269
OBELiX,lpx,,reference_measurement,3.914845433275179,-5.112285045566961,-4.1487416512809245,,1.456521229575646
OBELiX,f7p,,reference_measurement,3.2742046596204406,-6.151696858568807,-3.9208187539523753,,1.4438701050109324
OBELiX,l8t,,reference_measurement,3.315767285396467,-6.030121016656181,-4.136677139879544,,1.4604282328268479
OBELiX,3tt,,reference_measurement,3.2949763814056694,-6.090864300036448,-4.721246399047171,,1.4334706611020187
OBELiX,za6,,reference_measurement,0.5359883904362401,-7.3808948233757325,-5.5376020021010435,,0.4604129592483373
OBELiX,ag1,,reference_measurement,0.42076316078921217,-7.253548115685447,-4.4089353929735005,,0.252167364000979
OBELiX,u5t,,reference_measurement,0.3084259287733948,-7.132540906394329,-3.552841968657781,,0.14460560014275214
OBELiX,0y6,,reference_measurement,0.24757208394843738,-7.060973334806347,-3.853871964321762,,0.1888747477861334
OBELiX,yq2,,reference_measurement,2.2341952278502886,-7.41327795518027,-4.522878745280337,,0.12211654600925352
OBELiX,kab,,reference_measurement,2.0807125548537413,-7.352107698795835,-4.425968732272281,,0.033563039538415905
OBELiX,tp2,,reference_measurement,1.858740968511313,-7.268684045937748,-4.638272163982407,,0.25873377963597677
OBELiX,nf0,,reference_measurement,1.9319412729177707,-7.2953676274709816,-4.958607314841775,,0.13171823367973515
OBELiX,fkt,,reference_measurement,4.301976616671385,-4.646813543580439,-3.277366077466188,,0.3355370778529106
OBELiX,ctg,,reference_measurement,4.277627049622439,-4.471107725573856,-3.277366077466188,,0.23864415345822518
OBELiX,4t5,,reference_measurement,2.399046351436534,-5.269843359914418,-9.447331783887806,,2.507663263106937
OBELiX,smk,,reference_measurement,1.358951552617792,-6.56864874735343,-7.498940737782249,,2.726157614027288
OBELiX,vtr,,reference_measurement,2.650472161227582,-6.629609439981713,-5.863279432843593,,6.411662363463717
OBELiX,dc8,,reference_measurement,-2.1348255437910266,-3.844238195115905,-10.0,,6.09897487519679
OBELiX,hai,,reference_measurement,4.5008893225322275,1.152531484663315,-10.0,,8.078041905565195
OBELiX,tvf,,reference_measurement,-9.111242557303667,0.6642085732131191,-5.0,,10.794729395904316
OBELiX,u8r,,reference_measurement,8.525519977079817,3.5662592231541748,-10.0,,5.910228546711211
OBELiX,gvd,,reference_measurement,-12.664307967882369,-3.2358981442981722,-3.2390500485891027,,6.166031490812972
OBELiX,uex,,reference_measurement,2.9968570741846907,-4.3371615762574365,-10.0,,10.287128824657547
OBELiX,11b,,reference_measurement,-11.488684486672975,-0.3727745530989227,-3.153044674980176,,6.434644811071972
OBELiX,fft,,reference_measurement,-12.664307967882369,-3.2358981442981722,-3.6808939406902237,,6.166031490812972
OBELiX,lf5,,reference_measurement,4.847272146868354,4.3299103812374184,-5.221848749616356,,3.3170258597516464
OBELiX,68u,,reference_measurement,4.5711326766702784,3.0130040797748414,-5.096910013008056,,0.5456505653660331
OBELiX,gyw,,reference_measurement,6.262192334855738,6.240017388071634,-5.376750709602099,,1.3837441956366756
OBELiX,0v9,,reference_measurement,3.955409296654715,2.888488328907285,-4.619788758288394,,1.8886949920859188
OBELiX,qtc,,reference_measurement,5.145656602037445,4.356879166699907,-4.97469413473523,,4.656993075945896
OBELiX,vy5,,reference_measurement,2.334419543658518,0.7921525861555668,-7.866461091629782,,8.412397172580263
OBELiX,rwr,,reference_measurement,-10.297985705126532,1.8766457733373143,-4.7447274948966935,,5.325895859108099
OBELiX,pql,,reference_measurement,-10.400705498152853,-0.03946111263221922,-4.346787486224656,,5.653770009364738
OBELiX,dl7,,reference_measurement,2.581231013210809,-2.1888462034412455,-10.0,,0.28681044442983267
OBELiX,i12,,reference_measurement,2.9294946276905516,-2.8186020656272457,-10.0,,6.369287704493333
OBELiX,aui,,reference_measurement,1.0070473029195188,-3.7978737646247027,-10.0,,7.19584206832013
OBELiX,mfs,,reference_measurement,0.18634229682912123,-2.88111491796675,-10.0,,4.112304774607559
OBELiX,jl4,,reference_measurement,2.5489588045934304,-2.115543066770241,-9.18309616062434,,0.22695447633621685
OBELiX,jkq,,reference_measurement,2.58610875795294,-2.192250575977147,-10.8153085691824,,0.2953041130916476
OBELiX,yav,,reference_measurement,-3.587895524246028,0.7289522635415627,-5.158015195409886,,3.1304415583745246
OBELiX,9yt,,reference_measurement,-10.10083020190098,3.180154177374629,-2.7304870557820835,,0.9066437519708886
OBELiX,122,,reference_measurement,-10.465008012845335,1.1685590374688375,-2.688246138944246,,2.7701898666227303
OBELiX,ij5,,reference_measurement,-10.111401131930927,3.031228345874463,-2.4775557664936803,,1.0195392296471246
OBELiX,6jf,,reference_measurement,-10.419189352751957,3.4511337263725146,-2.939302159646388,,0.27936315924848437
OBELiX,ymc,,reference_measurement,-9.471673335706768,4.848942043466693,-4.581698708680254,,0.6762485861973591
OBELiX,ywe,,reference_measurement,-9.745440347900663,5.134380677569944,-5.886056647693163,,0.6075488474902292
OBELiX,kgl,,reference_measurement,-10.121556274231763,2.881071393821575,-2.6458915608525992,,1.3464698695539294
OBELiX,vqj,,reference_measurement,-9.514617442943159,4.747243383442273,-3.9507819773298185,,0.7736553607213669
OBELiX,h82,,reference_measurement,-9.4286249352223,4.950681934919823,-5.3260580013659125,,0.6685417717164313
OBELiX,9zr,,reference_measurement,-10.419189352751957,3.4511337263725146,-3.1542819820333414,,0.27936315924848437
OBELiX,a8v,,reference_measurement,-9.985658075031553,3.3736252363939063,-3.0565054840938974,,0.09209245255269927
OBELiX,09w,,reference_measurement,-9.990889387739038,3.3843213573734765,-3.359518563029578,,0.0693323853843029
OBELiX,x2v,,reference_measurement,-9.996119217148042,3.394824901245592,-3.0589857562944305,,0.059191842999179636
OBELiX,bnh,,reference_measurement,-9.991524596461243,3.3875574418663805,-3.097453220686009,,0.06534742692839549
OBELiX,x9d,,reference_measurement,-10.006574038233731,3.415262113060829,-3.0447934624580584,,0.06598461262329147
OBELiX,ish,,reference_measurement,-10.01702177794646,3.4349523682825875,-3.0310503190186573,,0.06360032393566373
OBELiX,iiy,,reference_measurement,-10.02224276127285,3.444522137423522,-2.7721132953863266,,0.06070725059507537
OBELiX,3zo,,reference_measurement,-10.027461699981949,3.453910826318865,-2.96657624451305,,0.06070725127571956
OBELiX,vj7,,reference_measurement,-10.032678505678764,3.4631202785902833,-2.85078088734462,,0.06534165759636845
OBELiX,wsd,,reference_measurement,-10.04310537152282,3.481008747778707,-2.7825160557860937,,0.08699356885709855
OBELiX,10s,,reference_measurement,-10.053522679630861,3.4982018975066613,-2.630784142589857,,0.12317300145702463
OBELiX,fkj,,reference_measurement,-10.083391926362433,3.5460044172641894,-2.6595558851598815,,0.2493845574088911
OBELiX,tt3,,reference_measurement,-10.465008012845335,1.1685590374688375,-2.886056647693163,,2.7701898666227303
OBELiX,nig,,reference_measurement,-10.419189352751957,3.4511337263725146,-2.5575202309355514,,0.27936315924848437
OBELiX,z16,,reference_measurement,-10.308015027718906,3.5057350178318085,-2.494850021680094,,0.4797170575619732
OBELiX,hbz,,reference_measurement,-10.30031789206707,3.5629549823476574,-2.406713932979543,,0.37901308905898257
OBELiX,uut,,reference_measurement,-10.292490401603512,3.620005544596503,-2.441291429466834,,0.30976538680133253
OBELiX,cju,,reference_measurement,-10.284532556328232,3.676886704578342,-2.438898616350944,,0.30791340128593586
OBELiX,d9l,,reference_measurement,-10.276444356241232,3.7335984622931777,-2.571865205971211,,0.3066670860295696
OBELiX,96f,,reference_measurement,-10.268225801342508,3.790140817741009,-2.555955204081924,,0.3060306461167751
OBELiX,1kq,,reference_measurement,-10.259876891632064,3.846513770921834,-2.5214335044061564,,0.30601022618162843
OBELiX,c6e,,reference_measurement,-10.252036099064707,3.9041918179893207,-2.4584207560534193,,0.306005788411425
OBELiX,t2c,,reference_measurement,-10.244064951685628,3.961700462789803,-2.417936637088291,,0.3739997112540019
OBELiX,dlj,,reference_measurement,-10.235963449494829,4.01903970532328,-2.4424927980943423,,0.5091801296784332
OBELiX,w87,,reference_measurement,-10.419189352751957,3.4511337263725146,-4.494850021680094,,0.27936315924848437
OBELiX,97p,,reference_measurement,-10.465008012845335,1.1685590374688375,-4.481486060122113,,2.7701898666227303
OBELiX,p9u,,reference_measurement,-9.745440347900663,5.134380677569944,-3.657577319177794,,0.6075488474902292
OBELiX,5wz,,reference_measurement,-9.745440347900663,5.134380677569944,-5.8996294548824375,,0.6075488474902292
OBELiX,5gj,,reference_measurement,-9.465474815439427,5.095158162106564,-5.052566278112949,,0.25631549773779155
OBELiX,t17,,reference_measurement,-9.476411305238493,5.138505831072597,-4.405607449624573,,0.19084445025122815
OBELiX,kf7,,reference_measurement,-9.487186475523975,5.181150454588629,-4.496209316942819,,0.15856475758237845
OBELiX,utv,,reference_measurement,-9.49788578850188,5.223012062991475,-3.8239087409443187,,0.15856571915684034
OBELiX,q9f,,reference_measurement,-9.508510038305124,5.264104668878437,-3.1870866433571443,,0.18653808645876854
OBELiX,5qw,,reference_measurement,-9.529536470203634,5.344037493976842,-2.8239087409443187,,0.22869406209079224
OBELiX,znj,,reference_measurement,-9.550271908023108,5.421055406470483,-2.7304870557820835,,0.2546508117552785
OBELiX,pa1,,reference_measurement,-9.570466351396377,5.49531029881496,-2.2831622767004753,,0.2652675765059501
OBELiX,lxk,,reference_measurement,-9.58719375471193,5.567840996018063,-2.25649023527157,,0.3235596337724901
OBELiX,1m8,,reference_measurement,-9.60373546185679,5.638665012084417,-2.58838029403677,,0.43774486397010043
OBELiX,ga9,,reference_measurement,-2.861589770425416,-1.1764191177966752,-3.987162775294828,,17.162625393447605
OBELiX,240,,reference_measurement,-10.297985705126532,1.8766457733373143,-4.0655015487564325,,5.325895859108099
OBELiX,6l9,,reference_measurement,-1.561270174697774,-5.69622384321789,-5.698970004336019,,6.401417483684021
OBELiX,gas,,reference_measurement,6.403278893710695,0.7517699408246249,-3.5850266520291822,,4.4151522306101665
OBELiX,f5n,,reference_measurement,-10.055111849262342,-0.9014168469762045,-4.413412695328245,,11.436564125661404
OBELiX,hx7,,reference_measurement,-10.071536590084895,2.4838453137068157,-5.920818753952375,,11.419897814438798
OBELiX,oi4,,reference_measurement,8.580072592838729,6.3267923660243595,-3.42021640338319,,3.7326407352569064
OBELiX,sv7,,reference_measurement,6.0507957828553005,0.6954290329483919,-3.0,,0.19955166912955305
OBELiX,qbb,,reference_measurement,-9.198988587205598,4.797248329386968,-5.958607314841775,,5.4751458917103495
OBELiX,w1l,,reference_measurement,7.342618458078886,5.908218762937216,-4.221848749616356,,3.833186868705281
OBELiX,jce,,reference_measurement,7.890699004980524,4.709623881793741,-4.0,,11.773125088617249
OBELiX,9ph,,reference_measurement,6.725136221159988,0.6761875269961765,-3.96657624451305,,4.654143631277276
OBELiX,kkn,,reference_measurement,-11.198955605714458,5.118820191241926,-8.0,,6.580474404972405
OBELiX,m0v,,reference_measurement,2.086599647137617,-2.1704988377467163,-7.219682687859849,,2.4359775134838637
OBELiX,6du,,reference_measurement,2.4609337309628763,-1.9173403466172798,-7.761953896871205,,0.3864569679705507
OBELiX,u0c,,reference_measurement,2.490651869484549,-1.984019865129257,-8.372634143407268,,0.27697514486623137
OBELiX,xub,,reference_measurement,2.5070999261010516,-2.0514558186836953,-8.821023052706831,,0.22827824302475852
OBELiX,bjw,,reference_measurement,-4.4320777208171895,0.49356797685391124,-5.319664486585437,,3.294591893095297
OBELiX,dvn,,reference_measurement,-6.590385232307708,-0.6536375112653124,-6.204815410317576,,6.004765551394263
OBELiX,t3k,,reference_measurement,-4.776088295563578,0.09787778529608376,-6.6252516539898965,,4.605924878763678
OBELiX,uxi,,reference_measurement,-4.0527867939947,0.5264390371574318,-7.00436480540245,,4.92148380320913
OBELiX,r5y,,reference_measurement,-3.4360149371172044,-1.425707451260577,-6.236572006437063,,9.676928685260396
OBELiX,ek5,,reference_measurement,3.7657830580744056,1.9638719791074588,-10.0,,4.371647272434329
OBELiX,xut,,reference_measurement,7.294495750599911,6.18644824212394,-10.0,,4.145145810617758
OBELiX,ckw,,reference_measurement,3.758430579330125,1.9533392928972113,-10.0,,4.375216378532512
OBELiX,yab,,reference_measurement,7.335599955018858,6.239820426602689,-10.0,,4.139035460259781
OBELiX,ysm,,reference_measurement,4.052026946353049,2.0192398533252134,-10.0,,4.55309519757883
OBELiX,e81,,reference_measurement,7.39752910241202,6.130236609656584,-10.0,,4.424655172836883
OBELiX,3qz,,reference_measurement,4.051375537537683,2.9896899655269915,-3.9208187539523753,,0.13325890555607106
OBELiX,cjq,,reference_measurement,4.415228107240059,3.64946994218878,-5.376750709602099,,2.0940682210896733
OBELiX,uaz,,reference_measurement,3.9998839262587556,2.8740357791226026,-5.795880017344075,,1.8121650859555232
OBELiX,aax,,reference_measurement,7.162563434134873,6.761514962205822,-5.130181792020672,,0.7752128102944826
OBELiX,o86,,reference_measurement,7.00433405922655,6.818971398628483,-4.85078088734462,,0.5323203769459128
OBELiX,coi,,reference_measurement,6.551801988589496,6.975546948739309,-4.30189945437661,,0.29441992984548865
OBELiX,3vi,,reference_measurement,6.411592999834469,7.026991646532299,-4.511449283499556,,0.46227519772862313
OBELiX,vwn,,reference_measurement,6.273380815947295,7.07477993677777,-4.928117992693875,,0.5762500879829958
OBELiX,tlp,,reference_measurement,6.1371325685190365,7.119105662068831,-5.54515513999149,,0.8002359649281836
OBELiX,ka6,,reference_measurement,6.476809236849936,5.615255595633466,-5.179798540514359,,0.5257176660595512
OBELiX,7o7,,reference_measurement,6.694040739868129,6.920239962438584,-4.530177984021837,,0.059098198621975184
OBELiX,d6f,,reference_measurement,3.7798843967381672,2.338353740865038,-3.4685210829577446,,1.543383411392933
OBELiX,dvs,,reference_measurement,4.124464107916608,2.9959140355101535,-3.0915149811213505,,0.666294050943197
OBELiX,3o4,,reference_measurement,3.829215124741271,2.8103845132333225,-3.4559319556497243,,1.6746066766405832
OBELiX,kji,,reference_measurement,5.545941397529353,4.9798833230490525,-3.0,,0.2514753134539165
OBELiX,gdr,,reference_measurement,5.684135595528241,5.074086723240086,-3.494850021680094,,0.44493813109448477
OBELiX,v1q,,reference_measurement,5.276861579101848,4.788149643990077,-3.136677139879544,,0.13360168251094257
OBELiX,4vd,,reference_measurement,5.30997655721931,4.8123396541393895,-3.2006594505464183,,0.09548290850575832
OBELiX,5xk,,reference_measurement,5.3766472941408585,4.860535542995913,-3.337242168318426,,0.11500796858162196
OBELiX,2wb,,reference_measurement,5.410205008631888,4.884538556647522,-3.3279021420642825,,0.07679678026726378
OBELiX,zfg,,reference_measurement,5.443912272065633,4.908476338015211,-3.3979400086720375,,0.09632469761451881
OBELiX,6hq,,reference_measurement,5.82485481195739,5.167045692163362,-3.4559319556497243,,0.5820920900350526
OBELiX,hcm,,reference_measurement,6.476809236849936,5.615255595633466,-4.468521082957745,,0.5257176660595512
OBELiX,e6a,,reference_measurement,5.343238137721401,4.836468761175848,-3.161150909262745,,0.13369448508342446
OBELiX,g5q,,reference_measurement,5.477770084126928,4.932347401499977,-3.552841968657781,,0.09637187532265133
OBELiX,5z8,,reference_measurement,5.450053218083103,4.0531803172600895,-3.309803919971486,,1.9580177521987259
OBELiX,r07,,reference_measurement,3.701064016440137,3.6546687684425883,-3.4814860601221125,,1.219756396271246
OBELiX,uht,,reference_measurement,3.7579669971840306,3.6144478432503666,-2.9913998282380825,,1.1768347476747774
OBELiX,kbq,,reference_measurement,5.316095229693595,5.768025848971837,-4.721246399047171,,4.354849807614129
OBELiX,uw9,,reference_measurement,5.124864008907017,6.473066026613671,-4.698970004336019,,5.135054446097654
OBELiX,vqu,,reference_measurement,3.9314881469916756,3.3155079951845505,-6.886056647693163,,4.597547623968845
OBELiX,xog,,reference_measurement,3.763481406746385,2.6372152268814766,-5.107905397309519,,2.1708380711043036
OBELiX,bi3,,reference_measurement,3.5814179360874943,3.4004952935666948,-5.200659450546418,,4.357838241458854
OBELiX,gcj,,reference_measurement,3.9998839262587556,2.874035779122602,-5.876148359032914,,1.8121650859555216
OBELiX,20k,,reference_measurement,4.415228107240059,3.64946994218878,-5.432973633840939,,2.0940682210896733
OBELiX,jej,,reference_measurement,5.846848153874436,5.464583225005456,-5.657577319177793,,1.8499916415314224
OBELiX,hud,,reference_measurement,6.694040739868129,6.920239962438584,-4.886056647693163,,0.059098198621975184
OBELiX,4uu,,reference_measurement,5.085123864844344,4.312207456074898,-3.3872161432802645,,2.7382349724888924
OBELiX,sdz,,reference_measurement,5.277998996609381,4.118564971127037,-3.431798275933005,,1.865809539535332
OBELiX,7w5,,reference_measurement,5.30997655721931,4.8123396541393895,-3.0604807473813813,,0.09548290850575832
OBELiX,etz,,reference_measurement,4.051375537537683,2.9896899655269915,-5.705533773838407,,0.13325890555607106
OBELiX,ner,,reference_measurement,6.694040739868129,6.920239962438584,-4.772113295386326,,0.059098198621975184
OBELiX,z2s,,reference_measurement,5.036255415701619,2.847438800073073,-4.4089353929735005,,5.424058576083388
OBELiX,72f,,reference_measurement,4.059525523451626,2.274135129441814,-3.677780705266081,,1.4111630954908787
OBELiX,sqm,,reference_measurement,6.7218370274761,6.781198025383711,-5.1487416512809245,,0.6918467226344824
OBELiX,zxr,,reference_measurement,6.262192334855738,6.240017388071634,-5.267606240177032,,1.3837441956366756
OBELiX,h89,,reference_measurement,6.694040739868129,6.920239962438584,-4.823908740944319,,0.059098198621975184
OBELiX,l9r,,reference_measurement,5.846848153874436,5.464583225005456,-5.657577319177793,,1.8499916415314224
OBELiX,544,,reference_measurement,6.694040739868129,6.920239962438584,-4.3979400086720375,,0.059098198621975184
OBELiX,ps0,,reference_measurement,6.262192334855738,6.240017388071634,-5.154901959985743,,1.3837441956366756
OBELiX,ueu,,reference_measurement,5.7524902140983665,4.826544571425867,-3.0443122496864943,,0.4763004544309887
OBELiX,uwh,,reference_measurement,6.3338316726846005,5.287628178453265,-3.987162775294828,,1.1814948245055281
OBELiX,gz8,,reference_measurement,6.476809236849936,5.615255595633466,-4.798602875679548,,0.5257176660595512
OBELiX,419,,reference_measurement,6.682475760343059,5.871872765820053,-5.148130399270234,,1.5009305581952517
OBELiX,c0g,,reference_measurement,6.583359600120846,5.882475251458143,-5.286509456906058,,1.3589939235303583
OBELiX,kbu,,reference_measurement,6.485966270741226,5.891048241724673,-4.667561540084395,,1.3359957093504922
OBELiX,fam,,reference_measurement,6.390251248313725,5.897692769011883,-4.928117992693875,,1.4308081830299977
OBELiX,dae,,reference_measurement,6.296171529759638,5.902504723690197,-4.853871964321762,,1.6384595606429202
OBELiX,9p1,,reference_measurement,4.051375537537683,2.9896899655269915,-3.2448877336049287,,0.13325890555607106
OBELiX,gkl,,reference_measurement,4.5711326766702784,3.0130040797748414,-5.294136287716081,,0.5456505653660331
OBELiX,ijh,,reference_measurement,4.671188340026691,3.0069587038430443,-4.872895201635193,,0.09865039663414418
OBELiX,q46,,reference_measurement,4.679226181214129,3.0070205304452737,-4.841637507904751,,0.07774674407673739
OBELiX,8m3,,reference_measurement,4.6872947685541755,3.0070433703279353,-5.243363891754152,,0.07301746716482568
OBELiX,zyx,,reference_measurement,4.695394102046831,3.0070272234910242,-5.039529222465701,,0.08412428950791065
OBELiX,qvu,,reference_measurement,4.703524181692093,3.006972089934546,-5.014124642691606,,0.1106984857539413
OBELiX,v07,,reference_measurement,4.0915539244259875,2.6993608382190737,-4.0,,1.8008737507882902
OBELiX,bqx,,reference_measurement,4.7152735718370415,2.9871315309589357,-10.0,,4.912952172428378
OBELiX,z53,,reference_measurement,5.410205008631888,4.884538556647522,-3.5044556624535517,,0.07679678026726378
OBELiX,8y4,,reference_measurement,5.491776538111979,4.852764477491937,-3.4989407377822483,,0.4384506364756312
OBELiX,ucw,,reference_measurement,5.481299499270484,4.827136587589951,-3.360513510731414,,0.42798321586382776
OBELiX,ff9,,reference_measurement,5.460345421587496,4.775880807785979,-3.6458915608525992,,0.4562020776488739
OBELiX,2mn,,reference_measurement,4.051375537537683,2.9896899655269915,-3.291579099865287,,0.13325890555607106
OBELiX,8ee,,reference_measurement,4.009398936695165,2.36679750863569,-3.5086383061657274,,1.396274944423435
OBELiX,8k7,,reference_measurement,6.476809236849936,5.615255595633466,-5.812479279163537,,0.5257176660595512
OBELiX,b7v,,reference_measurement,5.316095229693595,5.768025848971837,-4.657577319177793,,4.354849807614129
OBELiX,66a,,reference_measurement,4.310761736777094,3.0767294562791454,-3.0969100130080562,,0.33441056316343687
OBELiX,kh3,,reference_measurement,5.477770084126928,4.932347401499977,-3.036212172654445,,0.09637187532265133
OBELiX,zqx,,reference_measurement,5.410205008631888,4.884538556647522,-3.136677139879544,,0.07679678026726378
OBELiX,o5q,,reference_measurement,5.276861579101848,4.788149643990077,-3.552841968657781,,0.13360168251094257
OBELiX,0ew,,reference_measurement,5.82485481195739,5.167045692163362,-3.795880017344075,,0.5820920900350526
OBELiX,tbj,,reference_measurement,3.763481406746385,2.6372152268814766,-5.47755576649368,,2.1708380711043036
OBELiX,dbs,,reference_measurement,5.477770084126928,4.932347401499977,-3.1001794975729036,,0.09637187532265133
OBELiX,bt0,,reference_measurement,6.329372417009402,6.049462713463885,-3.079876673709276,,1.1733528952796264
OBELiX,dti,,reference_measurement,6.335327520706188,6.083136423824182,-3.078833949362261,,1.1040058972029876
OBELiX,7gm,,reference_measurement,6.347072517332821,6.150248842091974,-3.1999706407558657,,1.0361418135605358
OBELiX,c71,,reference_measurement,6.3585972329368605,6.217047923756046,-3.3080348972326394,,1.0389820185978746
OBELiX,rgo,,reference_measurement,5.703234337122349,5.500183365068622,-5.576754126063192,,1.3581929079014674
OBELiX,zzr,,reference_measurement,-6.75837582517826,-0.2573693899157933,-2.1191864077192086,,0.009785013281510949
OBELiX,kop,,reference_measurement,-5.903863685686892,0.7704269738311272,-2.193820026016113,,0.4359795496785823
OBELiX,rty,,reference_measurement,-5.885939518616457,0.8060670411293746,-2.318758762624413,,0.48427840814951156
OBELiX,kko,,reference_measurement,-6.160964639727241,0.7913085655054203,-2.42021640338319,,0.05856558127102847
OBELiX,ro9,,reference_measurement,-1.0314576726297902,-6.694718724291774,-11.017728766960431,,4.374925424029687
OBELiX,7cr,,reference_measurement,-0.26922268803501703,-6.040412768112944,-17.356547323513812,,4.729639661597359
OBELiX,mdp,,reference_measurement,-6.865119170646925,-2.5920439997796016,-2.494850021680094,,0.4202274505282547
OBELiX,ptg,,reference_measurement,-6.865119170646925,-2.5920439997796016,-2.065501548756432,,0.4202274505282547
OBELiX,o4u,,reference_measurement,-6.926123569225025,0.44981730960116506,-5.749579997691106,,0.8122546513544068
OBELiX,yy9,,reference_measurement,-6.85923793053511,0.16774282589006304,-3.7569619513137056,,0.4041216580958162
OBELiX,mvq,,reference_measurement,-6.7861315212593025,-0.14568044775690958,-3.184422251675733,,0.12481916880482954
OBELiX,2yl,,reference_measurement,-6.765359880928085,-0.22906973381778142,-2.812479279163537,,0.039140053126043794
OBELiX,5qm,,reference_measurement,-6.74431627589202,-0.3147377337945705,-2.7594507517174,,0.09898754447944044
OBELiX,3jh,,reference_measurement,-6.722995364328898,-0.4027491833053537,-2.657577319177794,,0.21149850830152345
OBELiX,j3x,,reference_measurement,-6.701391664385945,-0.493170968752948,-3.2557070168773237,,0.3354767457719038
OBELiX,s3r,,reference_measurement,-5.582489531691725,-2.078559378325037,-5.488116639021126,,5.021615059122894
OBELiX,max,,reference_measurement,-7.275253380427813,-1.2069298153798063,-7.694648630553377,,4.5824384980576935
OBELiX,k5y,,reference_measurement,-3.0080731465716704,-3.3177070099536685,-6.2564902352715706,,2.197084762052634
OBELiX,de5,,reference_measurement,-5.799878059146039,0.5423107595626063,-2.6903698325741012,,5.470073703153558
OBELiX,cfy,,reference_measurement,-5.907518416562127,-4.920949695368497,-10.10790539730952,,3.812067062747308
OBELiX,na5,,reference_measurement,-3.0460448245818528,-0.3731798632932345,-6.42021640338319,,12.110440928606996
OBELiX,elz,,reference_measurement,-3.026895801574074,6.717494984693172,-2.7166987712964503,,12.539198800924495
OBELiX,p81,,reference_measurement,-5.654845432450939,-3.702480366283613,-6.0,,6.731044707340843
OBELiX,ecp,,reference_measurement,4.685963164588178,4.0884917011340836,-10.0,,3.1142608676152066
OBELiX,me3,,reference_measurement,5.05683635178335,4.672318305491706,-9.201349354554731,,4.004195229963072
OBELiX,zs0,,reference_measurement,5.421534316191224,4.066851739752419,-9.138465589140962,,3.692993475797439
OBELiX,ard,,reference_measurement,6.28230479512141,1.1447918859714143,-2.795880017344075,,4.643913059967694
OBELiX,ku9,,reference_measurement,5.928085453216802,1.3195896842134416,-5.0034883278458215,,0.2073215862593719
OBELiX,9n0,,reference_measurement,5.952369191511286,1.3464834811876452,-4.954677021213342,,0.14279794220026487
OBELiX,ozo,,reference_measurement,5.976495303596516,1.3731751800110472,-4.928117992693875,,0.10722896434466081
OBELiX,h5i,,reference_measurement,6.000463789472494,1.3996647806836466,-4.91721462968355,,0.0752131277472055
OBELiX,o9h,,reference_measurement,6.007623598124484,1.40757225174602,-4.910094888560602,,0.07521309712178778
OBELiX,4xq,,reference_measurement,6.014769220417641,1.415461533974821,-5.228412519118745,,0.0847828500235207
OBELiX,0ii,,reference_measurement,6.0195250873026165,1.4207109505531483,-5.399027104313252,,0.09753029502286133
OBELiX,81x,,reference_measurement,6.26144715167863,1.1923253005843848,-4.0,,2.026252328555434
OBELiX,5fj,,reference_measurement,6.322589960423722,1.231910748835624,-4.638272163982407,,2.007013575790406
OBELiX,0vd,,reference_measurement,6.383122205100437,1.2693742085727469,-6.698970004336019,,2.0944874572940337
OBELiX,2uv,,reference_measurement,-7.935730944329347,6.618977269103617,-4.698970004336019,,1.4267211372832669
OBELiX,2r7,,reference_measurement,2.1826372470804083,-1.0204259476723299,-8.496209316942819,,4.046916430974465
OBELiX,b56,,reference_measurement,2.567707095623125,-1.2552906982647805,-10.0,,3.6315376660268703
OBELiX,mfu,,reference_measurement,2.682575266184527,-2.0985505879334907,-9.229884705212898,,6.453274035448175
OBELiX,kmr,,reference_measurement,-6.529481965841079,-0.23610105397523456,-2.065501548756432,,0.9972041184389088
